username,timestamp,content,retweets,likes,replies,mentions,hashtags,content_length,total_engagement,text_feature_1,text_feature_2,text_feature_3,text_feature_4,text_feature_5,text_feature_6,text_feature_7,engagement_signal,viral_score,viral_score_norm,composite_signal,signal_confidence,trading_signal
user_209,2025-08-31 18:27:55+00:00,This is a sample tweet about Indian stock market #intraday,775,372,20,"user_208, user_317, user_3",#sensex,58,1167,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,-0.6364714869445129,427.6,0.2517872574436326,-1.3024055570767272,0.3844509736302538,HOLD
user_437,2025-08-31 18:27:33+00:00,This is a sample tweet about Indian stock market #intraday,244,105,393,"user_92, user_166","#nifty50, #intraday, #sensex",58,742,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,-0.49785321408547034,247.0,0.10990651268756382,-1.3549508469686815,0.3596167721347492,HOLD
user_263,2025-08-31 18:27:02+00:00,This is a sample tweet about Indian stock market #banknifty,665,2232,272,user_370,#nifty50,59,3169,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,0.5212290684184818,1017.2,0.714981538219813,0.5171330067831829,0.7555901715103827,STRONG_BUY
user_213,2025-08-31 18:26:27+00:00,This is a sample tweet about Indian stock market #nifty50,236,1658,269,,"#nifty50, #sensex",57,2163,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.20110940062472518,672.5,0.4441825752219341,-0.11586691351731093,0.945238435588273,HOLD
user_446,2025-08-31 18:25:44+00:00,This is a sample tweet about Indian stock market #nifty50,460,781,146,user_88,"#banknifty, #sensex, #intraday",57,1387,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.5570515235154055,462.09999999999997,0.27889072197344644,-0.4563801420575687,0.7843034755406275,SELL
user_329,2025-08-31 18:25:29+00:00,This is a sample tweet about Indian stock market #sensex,868,1136,201,user_314,"#banknifty, #intraday",56,2205,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.1769605436967916,748.3,0.5037316364207713,0.813401617311113,0.615566310460747,BUY
user_41,2025-08-31 18:25:04+00:00,This is a sample tweet about Indian stock market #sensex,1,1739,63,"user_217, user_355, user_265","#banknifty, #nifty50",56,1803,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-0.9152030616909981,540.9999999999999,0.3408751669416292,0.0776804531725162,0.9632862996794738,HOLD
user_164,2025-08-31 18:24:56+00:00,This is a sample tweet about Indian stock market #intraday,716,2670,17,user_449,"#intraday, #nifty50",58,3403,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.16195369764169296,1092.5,0.7741377955848848,-0.40251508974354827,0.8097614293454863,SELL
user_262,2025-08-31 18:24:48+00:00,This is a sample tweet about Indian stock market #sensex,189,937,59,,"#banknifty, #sensex",56,1185,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-1.0113968991059539,374.4,0.20999292953099216,-0.09173713603934958,0.9566427642571522,HOLD
user_464,2025-08-31 18:24:00+00:00,This is a sample tweet about Indian stock market #banknifty,595,2941,454,"user_320, user_185, user_165",#intraday,59,3990,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,1.127121832741863,1256.5,0.9029774530599419,1.0129451339142406,0.5212571172174826,HOLD
user_155,2025-08-31 18:22:31+00:00,This is a sample tweet about Indian stock market #banknifty,804,964,46,,#intraday,59,1814,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.3181457185850451,624.5999999999999,0.40655196794720705,-0.2128216726187448,0.8994152223483398,SELL
user_426,2025-08-31 18:21:52+00:00,This is a sample tweet about Indian stock market #intraday,706,2866,27,"user_189, user_309","#sensex, #intraday, #nifty50",58,3599,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.24781941750237246,1150.3,0.8195459187681672,-0.3154034834483459,0.8509325255137727,SELL
user_8,2025-08-31 18:19:36+00:00,This is a sample tweet about Indian stock market #nifty50,423,319,78,,#nifty50,57,820,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.9315625220685018,288.3,0.14235210935658732,-0.7811042689849679,0.6308308347930183,SELL
user_216,2025-08-31 18:18:17+00:00,This is a sample tweet about Indian stock market #sensex,48,1061,216,"user_427, user_73, user_284",#sensex,56,1325,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-0.7675541237598442,402.3,0.23191138345510254,0.05955963773600953,0.9718506445092083,HOLD
user_419,2025-08-31 18:18:13+00:00,This is a sample tweet about Indian stock market #intraday,651,2090,130,user_334,#intraday,58,2871,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.12529932008066078,926.4000000000001,0.6436483620080132,-0.5394421215499542,0.7450463329961492,STRONG_SELL
user_285,2025-08-31 18:17:57+00:00,This is a sample tweet about Indian stock market #nifty50,104,200,127,user_368,#sensex,57,431,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-1.2341423369598656,139.7,0.025610809961505217,-1.0492294346940403,0.5041082607064251,HOLD
user_450,2025-08-31 18:17:44+00:00,This is a sample tweet about Indian stock market #nifty50,705,879,36,,"#intraday, #sensex",57,1620,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.4881442624419738,556.5,0.35305208578835723,-0.35261017081725055,0.8333477263243574,SELL
user_70,2025-08-31 18:16:53+00:00,This is a sample tweet about Indian stock market #sensex,851,2069,13,user_323,#banknifty,56,2933,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.08075045165403205,964.9999999999999,0.6739728179747033,0.9142972961810297,0.5678805212257176,HOLD
user_274,2025-08-31 18:15:10+00:00,This is a sample tweet about Indian stock market #sensex,221,1799,205,user_279,"#intraday, #banknifty",56,2225,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-0.3116886749717743,689.5999999999999,0.4576164663367113,0.5082426826829664,0.7597919582075177,STRONG_BUY
user_490,2025-08-31 18:14:41+00:00,This is a sample tweet about Indian stock market #intraday,231,1956,439,user_169,"#sensex, #nifty50",58,2626,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.2963348366964944,810.8999999999999,0.5529106764082016,-0.5285776554277135,0.750181147960071,STRONG_SELL
user_40,2025-08-31 18:13:41+00:00,This is a sample tweet about Indian stock market #nifty50,945,143,453,"user_37, user_17, user_202","#banknifty, #intraday",57,1541,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,0.4667022089979256,556.8,0.35328776808861645,0.16300399217071843,0.9229602882682139,HOLD
user_298,2025-08-31 18:12:50+00:00,This is a sample tweet about Indian stock market #sensex,518,575,428,"user_397, user_187, user_97","#banknifty, #nifty50",56,1521,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.078695575380392,508.1,0.31502867467986484,0.5909597370465808,0.7206978357960785,STRONG_BUY
user_146,2025-08-31 18:12:10+00:00,This is a sample tweet about Indian stock market #sensex,343,2748,333,"user_381, user_45, user_308","#nifty50, #sensex",56,3424,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.48412159617986034,1061.5,0.7497839578914289,1.2000836505854484,0.43281083325675296,HOLD
user_145,2025-08-31 18:12:00+00:00,This is a sample tweet about Indian stock market #banknifty,479,2934,314,"user_342, user_383, user_221",#sensex,59,3727,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,0.6688847233963373,1166.0,0.8318799591484013,0.7017749797213413,0.6683238157646534,BUY
user_382,2025-08-31 18:10:38+00:00,This is a sample tweet about Indian stock market #banknifty,331,1134,422,"user_164, user_80","#sensex, #intraday",59,1887,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,0.06072320972602167,599.2,0.38659753319192397,-0.026230895520302694,0.9876026310617333,HOLD
user_264,2025-08-31 18:10:18+00:00,This is a sample tweet about Indian stock market #intraday,846,1007,8,user_238,"#intraday, #banknifty",58,1861,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,-0.34028125771768875,642.9,0.4209285882630214,-0.9906892064639663,0.5317758180925933,HOLD
user_90,2025-08-31 18:10:12+00:00,This is a sample tweet about Indian stock market #sensex,411,2941,296,user_488,#intraday,56,3648,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.5514440056618337,1135.5,0.8079189252887108,1.2886110730690687,0.3909705873972942,HOLD
user_202,2025-08-31 18:10:01+00:00,This is a sample tweet about Indian stock market #intraday,34,905,403,"user_470, user_258","#sensex, #nifty50, #banknifty",58,1342,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,-0.4141558528520119,406.0,0.23481813182496658,-1.1976384419473591,0.4339664992382657,HOLD
user_292,2025-08-31 18:09:47+00:00,This is a sample tweet about Indian stock market #intraday,278,1228,342,user_20,"#banknifty, #intraday",58,1848,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,-0.14846882825671662,582.1999999999999,0.37324220284389964,-0.9299622154115132,0.5604768935860078,HOLD
user_195,2025-08-31 18:08:55+00:00,This is a sample tweet about Indian stock market #nifty50,304,2499,305,user_467,"#sensex, #intraday, #banknifty",57,3108,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,0.2800250402718893,962.8,0.6722444811061355,0.3485714582707898,0.8352565216011076,BUY
user_211,2025-08-31 18:08:55+00:00,This is a sample tweet about Indian stock market #banknifty,978,86,271,"user_212, user_39","#banknifty, #sensex",59,1335,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,0.06581275470308415,498.30000000000007,0.3073297195380627,-0.09464333508390578,0.9552692228263797,HOLD
user_403,2025-08-31 18:06:12+00:00,This is a sample tweet about Indian stock market #sensex,892,260,434,user_263,"#banknifty, #nifty50",56,1586,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.4061747182295216,565.0,0.35972975096236937,0.807853588937348,0.6181884456667791,BUY
user_295,2025-08-31 18:06:11+00:00,This is a sample tweet about Indian stock market #banknifty,126,1788,283,,#banknifty,59,2197,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-0.2470647430954526,671.6999999999999,0.4435540890879094,-0.14123667398737605,0.9332480603386208,HOLD
user_107,2025-08-31 18:05:56+00:00,This is a sample tweet about Indian stock market #banknifty,179,370,90,"user_9, user_186, user_418",#nifty50,59,639,1.0,-8.794332065416649e-16,1.86741635289713e-15,7.85046229341904e-17,4.8225134629663415e-18,2.220446049250313e-16,-9.813077866773593e-18,-1.167451198678312,209.60000000000002,0.08052478592191062,-0.9639342788151842,0.5444208575546221,HOLD
user_248,2025-08-31 18:05:33+00:00,This is a sample tweet about Indian stock market #sensex,172,2803,243,"user_436, user_64","#sensex, #banknifty, #nifty50",56,3218,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.10039839473189882,982.5999999999999,0.687799512923246,0.937315158532666,0.5570017111018848,HOLD
user_351,2025-08-31 18:05:00+00:00,This is a sample tweet about Indian stock market #sensex,132,452,248,"user_500, user_130, user_37",#nifty50,56,832,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,-0.8283338200253544,262.8,0.12231911383455103,-0.07163001605959424,0.9661458856615313,HOLD
user_223,2025-08-31 18:04:42+00:00,This is a sample tweet about Indian stock market #intraday,450,1027,134,"user_309, user_284","#nifty50, #sensex, #intraday",58,1611,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,-0.5026389939294864,528.3,0.33089794956398766,-1.1591474757012734,0.4521582803375328,HOLD
user_422,2025-08-31 18:03:34+00:00,This is a sample tweet about Indian stock market #nifty50,603,861,142,"user_111, user_33, user_266","#intraday, #sensex, #nifty50",57,1606,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.37006932998436487,542.1,0.3417393353759132,-0.2990318222025588,0.8586701768813843,SELL
user_260,2025-08-31 18:02:52+00:00,This is a sample tweet about Indian stock market #nifty50,329,645,314,"user_162, user_172","#sensex, #intraday",57,1288,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,-0.3752377869746766,419.3,0.24526671380312673,-0.3884262371938747,0.816420168954279,SELL
user_58,2025-08-31 18:01:23+00:00,This is a sample tweet about Indian stock market #intraday,631,2916,19,"user_484, user_268, user_445",#nifty50,58,3566,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.16155159526791207,1132.9,0.8058763453531307,-0.374240064528842,0.8231249044527007,SELL
user_288,2025-08-31 18:01:20+00:00,This is a sample tweet about Indian stock market #sensex,730,1682,285,,"#banknifty, #nifty50, #intraday",56,2697,-1.8394251800945265e-15,-3.917380684416047e-14,0.989158874904082,0.14684931119515054,1.7344225237387914e-16,8.76733078850672e-18,1.1102230246251565e-16,0.41727764023076447,882.0999999999999,0.6088459423363971,1.0374812133638749,0.5096607602040402,HOLD
user_262,2025-08-31 18:00:58+00:00,This is a sample tweet about Indian stock market #intraday,394,2889,483,"user_64, user_485, user_395",#sensex,58,3766,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.9409055182065135,1169.2,0.8343939036845001,0.07203652010298295,0.9659537618128855,HOLD
user_280,2025-08-31 18:00:39+00:00,This is a sample tweet about Indian stock market #intraday,265,1911,307,,#sensex,58,2483,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,0.015855326511936014,771.4,0.5218791735407337,-0.7078309270024874,0.6654616255410313,SELL
user_467,2025-08-31 18:00:35+00:00,This is a sample tweet about Indian stock market #nifty50,653,1304,297,user_218,"#banknifty, #sensex, #nifty50",57,2254,8.7943320654154385e-16,0.9999999999999998,6.133997559684702e-14,-1.4722907200421116e-13,1.6653345369377348e-16,-8.573517087456332e-18,-2.7755575615628914e-17,0.2118434770014237,741.5,0.49838950428156176,0.15569706953287357,0.9264137203355491,HOLD
user_228,2025-08-31 17:59:07+00:00,This is a sample tweet about Indian stock market #intraday,764,1027,82,user_274,"#banknifty, #nifty50, #sensex",58,1873,2.295523110806371e-16,1.5472654252688726e-13,-0.14684931119515054,0.9891588749040823,2.220446049250313e-16,6.840978198275288e-17,-1.6653345369377348e-16,-0.25797892727159555,638.3000000000001,0.4173147929923796,-0.949508583853793,0.5512387972047892,HOLD
